"","any","idMunicipi","nomMunicipi","idComarca","nomComarca","nomAT","idAT","competencia","percentatge_comp","origen","percentatge_ori"
"2042",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Entendre",96,"Estat",9
"2043",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Entendre",96,"Estranger",6
"2044",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Escriure",72,"Catalunya",85
"2045",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Escriure",72,"Estat",9
"2046",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Escriure",72,"Estranger",6
"2047",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Llegir",87,"Catalunya",85
"2048",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Llegir",87,"Estat",9
"2049",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Llegir",87,"Estranger",6
"2050",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Parlar",87,"Catalunya",85
"2051",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Parlar",87,"Estat",9
"2052",2011,"081712","Prats de Lluçanès","24","Osona","Comarques Centrals","AT06","Parlar",87,"Estranger",6
"2053",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Entendre",91,"Catalunya",63
"2054",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Entendre",91,"Estat",21
"2055",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Entendre",91,"Estranger",16
"2056",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Escriure",54,"Catalunya",63
"2057",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Escriure",54,"Estat",21
"2058",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Escriure",54,"Estranger",16
"2059",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Llegir",77,"Catalunya",63
"2060",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Llegir",77,"Estat",21
"2061",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Llegir",77,"Estranger",16
"2062",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Parlar",72,"Catalunya",63
"2063",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Parlar",72,"Estat",21
"2064",2011,"081727","Premià de Mar","21","Maresme","Metropolità","AT01","Parlar",72,"Estranger",16
"2065",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Entendre",96,"Catalunya",83
"2066",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Entendre",96,"Estat",13
"2067",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Entendre",96,"Estranger",5
"2068",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Escriure",67,"Catalunya",83
"2069",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Escriure",67,"Estat",13
"2070",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Escriure",67,"Estranger",5
"2071",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Llegir",88,"Catalunya",83
"2072",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Llegir",88,"Estat",13
"2073",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Llegir",88,"Estranger",5
"2074",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Parlar",89,"Catalunya",83
"2075",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Parlar",89,"Estat",13
"2076",2011,"081748","Puigdàlber","03","Alt Penedès","Penedès","AT08","Parlar",89,"Estranger",5
"2077",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Entendre",93,"Catalunya",78
"2078",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Entendre",93,"Estat",14
"2079",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Entendre",93,"Estranger",8
"2080",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Escriure",66,"Catalunya",78
"2081",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Escriure",66,"Estat",14
"2082",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Escriure",66,"Estranger",8
"2083",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Llegir",84,"Catalunya",78
"2084",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Llegir",84,"Estat",14
"2085",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Llegir",84,"Estranger",8
"2086",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Parlar",83,"Catalunya",78
"2087",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Parlar",83,"Estat",14
"2088",2011,"081751","Puig-reig","14","Berguedà","Comarques Centrals","AT06","Parlar",83,"Estranger",8
"2089",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Entendre",94,"Catalunya",93
"2090",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Entendre",94,"Estat",1
"2091",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Entendre",94,"Estranger",6
"2092",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Escriure",62,"Catalunya",93
"2093",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Escriure",62,"Estat",1
"2094",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Escriure",62,"Estranger",6
"2095",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Llegir",84,"Catalunya",93
"2096",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Llegir",84,"Estat",1
"2097",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Llegir",84,"Estranger",6
"2098",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Parlar",86,"Catalunya",93
"2099",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Parlar",86,"Estat",1
"2100",2011,"081764","Pujalt","06","Anoia","Comarques Centrals","AT06","Parlar",86,"Estranger",6
"2101",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Entendre",NA,"Catalunya",NA
"2102",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Entendre",NA,"Estat",NA
"2103",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Entendre",NA,"Estranger",NA
"2104",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Escriure",NA,"Catalunya",NA
"2105",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Escriure",NA,"Estat",NA
"2106",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Escriure",NA,"Estranger",NA
"2107",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Llegir",NA,"Catalunya",NA
"2108",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Llegir",NA,"Estat",NA
"2109",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Llegir",NA,"Estranger",NA
"2110",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Parlar",NA,"Catalunya",NA
"2111",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Parlar",NA,"Estat",NA
"2112",2011,"081770","Quar, la","14","Berguedà","Comarques Centrals","AT06","Parlar",NA,"Estranger",NA
"2113",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Entendre",100,"Catalunya",82
"2114",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Entendre",100,"Estat",14
"2115",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Entendre",100,"Estranger",3
"2116",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Escriure",69,"Catalunya",82
"2117",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Escriure",69,"Estat",14
"2118",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Escriure",69,"Estranger",3
"2119",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Llegir",89,"Catalunya",82
"2120",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Llegir",89,"Estat",14
"2121",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Llegir",89,"Estranger",3
"2122",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Parlar",83,"Catalunya",82
"2123",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Parlar",83,"Estat",14
"2124",2011,"081786","Rajadell","07","Bages","Comarques Centrals","AT06","Parlar",83,"Estranger",3
"2125",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Entendre",97,"Catalunya",79
"2126",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Entendre",97,"Estat",16
"2127",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Entendre",97,"Estranger",5
"2128",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Escriure",59,"Catalunya",79
"2129",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Escriure",59,"Estat",16
"2130",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Escriure",59,"Estranger",5
"2131",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Llegir",83,"Catalunya",79
"2132",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Llegir",83,"Estat",16
"2133",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Llegir",83,"Estranger",5
"2134",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Parlar",80,"Catalunya",79
"2135",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Parlar",80,"Estat",16
"2136",2011,"081799","Rellinars","40","Vallès Occidental","Metropolità","AT01","Parlar",80,"Estranger",5
"2137",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Entendre",89,"Catalunya",61
"2138",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Entendre",89,"Estat",25
"2139",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Entendre",89,"Estranger",14
"2140",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Escriure",46,"Catalunya",61
"2141",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Escriure",46,"Estat",25
"2142",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Escriure",46,"Estranger",14
"2143",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Llegir",68,"Catalunya",61
"2144",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Llegir",68,"Estat",25
"2145",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Llegir",68,"Estranger",14
"2146",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Parlar",62,"Catalunya",61
"2147",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Parlar",62,"Estat",25
"2148",2011,"081803","Ripollet","40","Vallès Occidental","Metropolità","AT01","Parlar",62,"Estranger",14
"2149",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Entendre",94,"Catalunya",74
"2150",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Entendre",94,"Estat",19
"2151",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Entendre",94,"Estranger",7
"2152",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Escriure",62,"Catalunya",74
"2153",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Escriure",62,"Estat",19
"2154",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Escriure",62,"Estranger",7
"2155",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Llegir",82,"Catalunya",74
"2156",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Llegir",82,"Estat",19
"2157",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Llegir",82,"Estranger",7
"2158",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Parlar",80,"Catalunya",74
"2159",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Parlar",80,"Estat",19
"2160",2011,"081810","Roca del Vallès, la","41","Vallès Oriental","Metropolità","AT01","Parlar",80,"Estranger",7
"2161",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Entendre",95,"Catalunya",70
"2162",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Entendre",95,"Estat",22
"2163",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Entendre",95,"Estranger",8
"2164",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Escriure",56,"Catalunya",70
"2165",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Escriure",56,"Estat",22
"2166",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Escriure",56,"Estranger",8
"2167",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Llegir",81,"Catalunya",70
"2168",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Llegir",81,"Estat",22
"2169",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Llegir",81,"Estranger",8
"2170",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Parlar",77,"Catalunya",70
"2171",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Parlar",77,"Estat",22
"2172",2011,"081825","Pont de Vilomara i Rocafort, el","07","Bages","Comarques Centrals","AT06","Parlar",77,"Estranger",8
"2173",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Entendre",93,"Catalunya",78
"2174",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Entendre",93,"Estat",12
"2175",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Entendre",93,"Estranger",10
"2176",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Escriure",70,"Catalunya",78
"2177",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Escriure",70,"Estat",12
"2178",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Escriure",70,"Estranger",10
"2179",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Llegir",83,"Catalunya",78
"2180",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Llegir",83,"Estat",12
"2181",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Llegir",83,"Estranger",10
"2182",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Parlar",82,"Catalunya",78
"2183",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Parlar",82,"Estat",12
"2184",2011,"081831","Roda de Ter","24","Osona","Comarques Centrals","AT06","Parlar",82,"Estranger",10
"2185",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Entendre",93,"Catalunya",60
"2186",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Entendre",93,"Estat",24
"2187",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Entendre",93,"Estranger",16
"2188",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Escriure",51,"Catalunya",60
"2189",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Escriure",51,"Estat",24
"2190",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Escriure",51,"Estranger",16
"2191",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Llegir",74,"Catalunya",60
"2192",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Llegir",74,"Estat",24
"2193",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Llegir",74,"Estranger",16
"2194",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Parlar",67,"Catalunya",60
"2195",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Parlar",67,"Estat",24
"2196",2011,"081846","Rubí","40","Vallès Occidental","Metropolità","AT01","Parlar",67,"Estranger",16
"2197",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Entendre",100,"Catalunya",83
"2198",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Entendre",100,"Estat",10
"2199",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Entendre",100,"Estranger",4
"2200",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Escriure",85,"Catalunya",83
"2201",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Escriure",85,"Estat",10
"2202",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Escriure",85,"Estranger",4
"2203",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Llegir",100,"Catalunya",83
"2204",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Llegir",100,"Estat",10
"2205",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Llegir",100,"Estranger",4
"2206",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Parlar",100,"Catalunya",83
"2207",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Parlar",100,"Estat",10
"2208",2011,"081859","Rubió","06","Anoia","Penedès","AT08","Parlar",100,"Estranger",4
"2209",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Entendre",93,"Catalunya",64
"2210",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Entendre",93,"Estat",22
"2211",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Entendre",93,"Estranger",14
"2212",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Escriure",53,"Catalunya",64
"2213",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Escriure",53,"Estat",22
"2214",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Escriure",53,"Estranger",14
"2215",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Llegir",75,"Catalunya",64
"2216",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Llegir",75,"Estat",22
"2217",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Llegir",75,"Estranger",14
"2218",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Parlar",69,"Catalunya",64
"2219",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Parlar",69,"Estat",22
"2220",2011,"081878","Sabadell","40","Vallès Occidental","Metropolità","AT01","Parlar",69,"Estranger",14
"2221",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Entendre",100,"Catalunya",94
"2222",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Entendre",100,"Estat",2
"2223",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Entendre",100,"Estranger",1
"2224",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Escriure",85,"Catalunya",94
"2225",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Escriure",85,"Estat",2
"2226",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Escriure",85,"Estranger",1
"2227",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Llegir",93,"Catalunya",94
"2228",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Llegir",93,"Estat",2
"2229",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Llegir",93,"Estranger",1
"2230",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Parlar",94,"Catalunya",94
"2231",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Parlar",94,"Estat",2
"2232",2011,"081884","Sagàs","14","Berguedà","Comarques Centrals","AT06","Parlar",94,"Estranger",1
"2233",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Entendre",99,"Catalunya",94
"2234",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Entendre",99,"Estat",4
"2235",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Entendre",99,"Estranger",2
"2236",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Escriure",76,"Catalunya",94
"2237",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Escriure",76,"Estat",4
"2238",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Escriure",76,"Estranger",2
"2239",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Llegir",93,"Catalunya",94
"2240",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Llegir",93,"Estat",4
"2241",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Llegir",93,"Estranger",2
"2242",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Parlar",95,"Catalunya",94
"2243",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Parlar",95,"Estat",4
"2244",2011,"081897","Sant Pere Sallavinera","06","Anoia","Comarques Centrals","AT06","Parlar",95,"Estranger",2
"2245",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Entendre",97,"Catalunya",88
"2246",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Entendre",97,"Estat",9
"2247",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Entendre",97,"Estranger",3
"2248",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Escriure",68,"Catalunya",88
"2249",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Escriure",68,"Estat",9
"2250",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Escriure",68,"Estranger",3
"2251",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Llegir",94,"Catalunya",88
"2252",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Llegir",94,"Estat",9
"2253",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Llegir",94,"Estranger",3
"2254",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Parlar",90,"Catalunya",88
"2255",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Parlar",90,"Estat",9
"2256",2011,"081901","Saldes","14","Berguedà","Comarques Centrals","AT06","Parlar",90,"Estranger",3
"2257",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Entendre",95,"Catalunya",74
"2258",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Entendre",95,"Estat",19
"2259",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Entendre",95,"Estranger",7
"2260",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Escriure",60,"Catalunya",74
"2261",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Escriure",60,"Estat",19
"2262",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Escriure",60,"Estranger",7
"2263",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Llegir",81,"Catalunya",74
"2264",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Llegir",81,"Estat",19
"2265",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Llegir",81,"Estranger",7
"2266",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Parlar",81,"Catalunya",74
"2267",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Parlar",81,"Estat",19
"2268",2011,"081918","Sallent","07","Bages","Comarques Centrals","AT06","Parlar",81,"Estranger",7
"2269",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Entendre",95,"Catalunya",81
"2270",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Entendre",95,"Estat",13
"2271",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Entendre",95,"Estranger",6
"2272",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Escriure",65,"Catalunya",81
"2273",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Escriure",65,"Estat",13
"2274",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Escriure",65,"Estranger",6
"2275",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Llegir",83,"Catalunya",81
"2276",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Llegir",83,"Estat",13
"2277",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Llegir",83,"Estranger",6
"2278",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Parlar",83,"Catalunya",81
"2279",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Parlar",83,"Estat",13
"2280",2011,"081923","Santpedor","07","Bages","Comarques Centrals","AT06","Parlar",83,"Estranger",6
"2281",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Entendre",98,"Catalunya",81
"2282",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Entendre",98,"Estat",10
"2283",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Entendre",98,"Estranger",9
"2284",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Escriure",63,"Catalunya",81
"2285",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Escriure",63,"Estat",10
"2286",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Escriure",63,"Estranger",9
"2287",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Llegir",89,"Catalunya",81
"2288",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Llegir",89,"Estat",10
"2289",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Llegir",89,"Estranger",9
"2290",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Parlar",89,"Catalunya",81
"2291",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Parlar",89,"Estat",10
"2292",2011,"081939","Sant Iscle de Vallalta","21","Maresme","Metropolità","AT01","Parlar",89,"Estranger",9
"2293",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Entendre",93,"Catalunya",64
"2294",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Entendre",93,"Estat",25
"2295",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Entendre",93,"Estranger",11
"2296",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Escriure",45,"Catalunya",64
"2297",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Escriure",45,"Estat",25
"2298",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Escriure",45,"Estranger",11
"2299",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Llegir",71,"Catalunya",64
"2300",2011,"081944","Sant Adrià de Besòs","13","Barcelonès","Metropolità","AT01","Llegir",71,"Estat",25
